campaign_id,course_campaign_name,user_id,user_name,campaign_date,digital_marketing_team,event_status,event_type,marketing_product,user_response_time
4017926681,email_copywriting_120,559,Bobbi Willett,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8986021056,email_email_marketing_69,754,Maggie Wellsman,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4539743724,email_youtube_marketing_110,323,Montgomery Matyukon,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
5705043767,email_email_marketing_146,704,Bell Fancutt,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
5412366899,email_podcasting_98,931,Witty O' Brian,5/4/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6303085849,email_youtube_marketing_105,421,Joshuah Sollon,5/1/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4556032776,email_podcasting_111,345,Cindee Brodhead,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
7656483535,email_email_marketing_44,897,Adriano Downham,5/4/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6213860770,email_podcasting_82,649,Lacie Corteney,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
6911279666,email_copywriting_1,428,Jillie Benoix,5/4/2022,ind_del_digex,0,email_no_unsubscribe,dummy_product,-1
0833716573,email_podcasting_174,414,Karlee McPhelimy,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0034943889,email_podcasting_156,481,Miriam Punter,5/4/2022,ind_ccu_digex,0,email_no_unsubscribe,dummy_product,-1
6860283610,email_podcasting_65,838,Becka Vergine,5/2/2022,ind_isk_digex,0,email_no_unsubscribe,dummy_product,-1
0137220391,email_podcasting_158,657,Aliza Banham,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1842350226,email_podcasting_101,969,Dimitri Heartfield,5/6/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
0321102150,email_podcasting_87,455,Danella Ballaam,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
9203960929,email_podcasting_98,197,Selestina Leale,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
0092315771,email_youtube_marketing_160,214,Kyle Fitchet,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8718554733,email_youtube_marketing_151,689,Atalanta Casillas,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
9465754307,email_email_marketing_135,912,Fernando Chaloner,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
2063983534,email_youtube_marketing_10,376,Aloisia Spikings,5/5/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
5515017668,email_podcasting_23,488,Jocelyne Samweyes,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2998192769,email_podcasting_103,242,Cherise Utterson,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
3832870369,email_copywriting_3,758,Horton Raimbauld,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
6379781021,email_google_analytics_113,559,Bobbi Willett,5/6/2022,ind_ccu_digex,0,email_no_unsubscribe,dummy_product,-1
7075830295,email_youtube_marketing_154,99,Suzann Frankcombe,5/7/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
3832870369,email_copywriting_3,471,Fax Vedstra,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
6605425154,email_copywriting_11,29,Lolita Jennings,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4016445892,email_youtube_marketing_60,818,Ainsley Chooter,5/8/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
6451262757,email_podcasting_158,342,Sal Tonge,5/2/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4942708567,email_email_marketing_136,132,Winne Wake,5/3/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,1651785004
5960077140,email_google_analytics_191,384,Reena Lambell,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1435410920,email_google_analytics_132,683,Conrade Straun,5/4/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4679980354,email_email_marketing_106,529,Eddy Postans,5/4/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
6638933728,email_youtube_marketing_176,548,Tristam Ravenscroft,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
8828725419,email_podcasting_111,399,Elene Painten,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0529228009,email_podcasting_81,774,Deane Tofful,5/4/2022,ind_ccu_digex,1,email_unsubscribe,dummy_product,-1
6911279666,email_copywriting_1,54,Swen Banishevitz,5/4/2022,ind_del_digex,0,email_no_unsubscribe,dummy_product,-1
1314361694,email_youtube_marketing_114,845,Hewett Peerman,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
7192004936,email_youtube_marketing_25,584,Jere Cowlam,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8770821534,email_youtube_marketing_183,830,Nikola Hayhoe,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
1121753868,email_podcasting_153,64,Talya Oram,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1014957729,email_email_marketing_139,303,Shay Skuse,5/3/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
9803126105,email_podcasting_180,769,Victor Yielding,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
3982815010,email_podcasting_153,508,Curtice Hayer,5/7/2022,ind_bdq_digex,1,email_unsubscribe,dummy_product,1652157070
5617322443,email_youtube_marketing_7,352,Domenico Skipperbottom,5/4/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
3732601293,email_google_analytics_55,927,Fleurette Huckel,5/1/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
2981151851,email_podcasting_12,137,Clywd Weaving,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
3425902679,email_podcasting_189,526,Fleming Schwandermann,5/1/2022,ind_del_digex,0,email_no_unsubscribe,dummy_product,-1
1224530195,email_youtube_marketing_154,767,Benedict Mac Giany,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6144355847,email_podcasting_13,225,Brantley Llewellin,5/4/2022,ind_isk_digex,0,email_no_unsubscribe,dummy_product,-1
4347684215,email_email_marketing_15,74,Paige Belsham,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0536775109,email_podcasting_112,717,Deirdre Hagart,5/5/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
5895337775,email_youtube_marketing_181,585,Redford Dansie,5/4/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6003891300,email_email_marketing_107,373,Sergent Ingarfield,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8293657685,email_youtube_marketing_105,11,Candy Butterfield,5/3/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,1651731309
5598754908,email_podcasting_157,524,Nanette Barrabeale,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
3203295954,email_internet_marketing_34,212,Talbot Largan,5/3/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
2197754092,email_podcasting_49,548,Tristam Ravenscroft,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
7173200946,email_podcasting_82,398,Lutero Kitcat,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0347370608,email_podcasting_58,952,Eldon Rimbault,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8658296644,email_podcasting_186,972,Arlyn Laurentin,5/5/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
6360755041,email_podcasting_157,154,Ethelred Jirak,5/7/2022,ind_ixc_digex,1,email_unsubscribe,dummy_product,-1
7483844876,email_youtube_marketing_61,789,Clive Beamont,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1310943168,email_email_marketing_142,843,Debora Pottie,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0018859429,email_podcasting_170,225,Brantley Llewellin,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2107741980,email_email_marketing_162,595,Shea Sotheron,5/2/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
3159600467,email_podcasting_16,715,Anett Goode,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
0187261539,email_podcasting_82,650,Amalea Westell,5/2/2022,ind_bdq_digex,1,email_unsubscribe,dummy_product,-1
2948145309,email_podcasting_180,651,Alexine Rebanks,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0785539158,email_podcasting_11,333,Margareta Whitmore,5/1/2022,ind_del_digex,0,email_no_unsubscribe,dummy_product,-1
3047464456,email_podcasting_6,969,Dimitri Heartfield,5/5/2022,ind_ccu_digex,0,email_no_unsubscribe,dummy_product,-1
5803201197,email_copywriting_115,201,Ky Hurton,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
5402699402,email_copywriting_137,435,Nesta McGeoch,5/8/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
8465352771,email_copywriting_183,770,Leonie Buxy,5/8/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
5031859547,email_youtube_marketing_78,375,Fairlie Bussel,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0474675203,email_podcasting_170,699,Kasey Makinson,5/3/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
5507158703,email_podcasting_101,400,Axe Stoner,5/2/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
6509448459,email_youtube_marketing_133,548,Tristam Ravenscroft,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
6886214837,email_podcasting_76,623,Jennine Basilio,5/3/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
2445747155,email_youtube_marketing_183,231,Monah Behling,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
7563350462,email_podcasting_189,335,Melinde Sparway,5/6/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
1106756967,email_podcasting_184,354,Faun Bullas,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1954873107,email_youtube_marketing_116,134,Thomasine Kauschke,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1224530195,email_youtube_marketing_154,843,Debora Pottie,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
3080796047,email_email_marketing_108,357,Petronille Labdon,5/2/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
7217088410,email_youtube_marketing_183,28,Timoteo Anyon,5/5/2022,ind_pat_digex,1,email_unsubscribe,dummy_product,1651858075
0117251194,email_podcasting_155,721,Arne Penk,5/6/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4352362859,email_podcasting_48,224,Annabell Silvester,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4094478159,email_podcasting_19,562,Fanchette Lowther,5/6/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
8265337469,email_youtube_marketing_4,933,Dorothy Happert,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0472145460,email_youtube_marketing_113,973,Web Vearncomb,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
4896182138,email_podcasting_126,360,Curry Dyter,5/4/2022,ind_bdq_digex,1,email_unsubscribe,dummy_product,1651867210
7043584469,email_email_marketing_155,256,Britni Carletti,5/1/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
2660183023,email_podcasting_170,916,Foster Quinsee,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
7358828445,email_internet_marketing_108,94,Deni McLachlan,5/2/2022,ind_myq_digex,0,email_no_unsubscribe,dummy_product,-1
3944319842,email_youtube_marketing_193,177,Jerry Lamdin,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
6213860770,email_podcasting_82,316,Darin Dorset,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
9287380481,email_podcasting_172,189,Ethe Caulliere,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
7285557161,email_email_marketing_151,702,Yale Beverstock,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
2162878828,email_google_analytics_179,20,Ellissa Paoli,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
5606985934,email_podcasting_26,399,Elene Painten,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2330900627,email_podcasting_197,493,Beckie Tyler,5/8/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
9040228655,email_podcasting_172,143,Gaylor D'Souza,5/4/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
6766290285,email_marketing_strategy_177,513,Natale Vasentsov,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0257694250,email_podcasting_94,644,Banky Belli,5/6/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
0472145460,email_youtube_marketing_113,65,Yardley Guard,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
0615607764,email_email_marketing_21,849,Boy Blumson,5/2/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
0156110334,email_copywriting_73,301,Ahmed Matthews,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
2623410208,email_podcasting_158,111,Christan Wynett,5/8/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
8013820394,email_google_analytics_15,649,Lacie Corteney,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4164580399,email_podcasting_112,252,Joanie Cescoti,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
7968698138,email_email_marketing_11,894,Brianna Storr,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4038764583,email_email_marketing_57,939,Shaylah Cazin,5/1/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,1651540595
6648213175,email_podcasting_191,559,Bobbi Willett,5/2/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
0955172454,email_podcasting_199,90,Luelle Wedge,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
7320942526,email_email_marketing_60,767,Benedict Mac Giany,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6707576844,email_youtube_marketing_53,860,Dew Pelham,5/7/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
3022647417,email_copywriting_61,129,Tomi Castree,5/8/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
9002397186,email_google_analytics_168,740,Jammie Langfitt,5/3/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
5845329787,email_podcasting_13,583,Eugene Cancutt,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
7248482838,email_email_marketing_103,627,Zeb Iggalden,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
3709754291,email_podcasting_14,263,Ennis Whall,5/8/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
2893032273,email_podcasting_157,85,Andras De Beneditti,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
8436932102,email_email_marketing_1,80,Margo Humpage,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1871772451,email_email_marketing_43,687,Germaine Cursey,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4012689673,email_google_analytics_66,495,Pepi Ciccottio,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
3693860300,email_email_marketing_191,959,Loree Brittles,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2948145309,email_podcasting_180,175,Lurlene Anyon,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
6021608305,email_youtube_marketing_160,138,Jere Towlson,5/5/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
0678238545,email_podcasting_4,629,Ewen Deeks,5/4/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
4716864081,email_youtube_marketing_50,840,Merrili Triebner,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
1152023926,email_podcasting_105,979,Aurelie Lake,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
1200727398,email_podcasting_166,288,Giavani Cowderay,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2162878828,email_google_analytics_179,506,Lowrance Burbank,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2131680996,email_youtube_marketing_35,9,Adeline Misselbrook,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
4556032776,email_podcasting_111,851,Gabie O'Grady,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2478838990,email_podcasting_187,154,Ethelred Jirak,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
9642032716,email_email_marketing_56,293,Peirce Shankle,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4937227475,email_google_analytics_154,683,Conrade Straun,5/2/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
8960900885,email_podcasting_147,911,Leupold Baily,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4612324358,email_youtube_marketing_138,78,Dania Filyukov,5/4/2022,ind_ixc_digex,0,email_no_unsubscribe,dummy_product,-1
1281251836,email_podcasting_75,351,Kay Indge,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
9259632706,email_youtube_marketing_95,781,Sissie Gotter,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4556032776,email_podcasting_111,405,Archibaldo Peterken,5/2/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2217122959,email_google_analytics_122,117,Hephzibah Rydings,5/3/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
1406202282,email_podcasting_83,776,Renee Dollen,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8668363840,email_podcasting_177,527,Hewitt Christauffour,5/1/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
9733955175,email_podcasting_27,186,Henryetta Aspray,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
8074436845,email_podcasting_153,867,Conny Conniam,5/2/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
0863028489,email_podcasting_39,896,Early Revill,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2124746170,email_podcasting_145,517,Ronny Van der Krui,5/1/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
4930359309,email_podcasting_114,91,Martelle Goforth,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0536775109,email_podcasting_112,895,Delly Gettings,5/5/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
9038785402,email_podcasting_30,409,Keeley Collinson,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8362875321,email_podcasting_56,360,Curry Dyter,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
2418599175,email_youtube_marketing_123,282,Trixy Stonham,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
3630492134,email_podcasting_159,970,Ariella Frape,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1487103158,email_podcasting_120,900,Eartha Grime,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0536775109,email_podcasting_112,924,Dar Kill,5/5/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
7247287977,email_copywriting_184,213,Carine Holywell,5/6/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
9225160704,email_podcasting_28,95,Cleon Gresch,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0167206265,email_podcasting_12,6,Dyann Giblett,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
8077364845,email_podcasting_86,651,Alexine Rebanks,5/1/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
3185354540,email_google_analytics_25,881,Julie Tremollet,5/8/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
9985282302,email_youtube_marketing_107,655,Perceval Rossbrooke,5/4/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4880787116,email_youtube_marketing_142,877,Corey Chart,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
8057338202,email_youtube_marketing_35,468,Genevra Cleatherow,5/5/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
4012689673,email_google_analytics_66,838,Becka Vergine,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
5190765342,email_podcasting_149,10,Alvis McVicar,5/1/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
1134471785,email_marketing_strategy_139,837,Aubert Yurocjkin,5/3/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
3022647417,email_copywriting_61,280,Athene Drysdall,5/8/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
7948911847,email_email_marketing_161,801,Emelia Brawson,5/8/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6451262757,email_podcasting_158,763,Caron Lasselle,5/2/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
8947278750,email_podcasting_69,659,Hall Hollingsby,5/7/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4960463864,email_email_marketing_184,843,Debora Pottie,5/3/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
8993273456,email_youtube_marketing_43,91,Martelle Goforth,5/3/2022,ind_bdq_digex,1,email_unsubscribe,dummy_product,-1
6769903601,email_podcasting_125,648,Lisbeth Kembley,5/3/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
1310943168,email_email_marketing_142,892,Georgia Keets,5/6/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
7661633205,email_podcasting_167,189,Ethe Caulliere,5/7/2022,ind_vtz_digex,1,email_unsubscribe,dummy_product,-1
7123885805,email_podcasting_20,242,Cherise Utterson,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4612324358,email_youtube_marketing_138,293,Peirce Shankle,5/4/2022,ind_ixc_digex,0,email_no_unsubscribe,dummy_product,-1
7217088410,email_youtube_marketing_183,511,Fremont Stripp,5/5/2022,ind_pat_digex,0,email_no_unsubscribe,dummy_product,-1
3167785233,email_youtube_marketing_88,521,Ancell Higgoe,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
4730797949,email_youtube_marketing_182,59,Calla Birkby,5/3/2022,ind_bdq_digex,1,email_unsubscribe,dummy_product,1651737305
1314361694,email_youtube_marketing_114,63,Trefor Guilaem,5/5/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
9483285208,email_youtube_marketing_27,223,Immanuel Lyddiatt,5/7/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
3516236787,email_podcasting_190,610,Gayle Azemar,5/8/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
0548671095,email_google_analytics_45,83,Sophronia Skelhorn,5/3/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
6321862304,email_youtube_marketing_125,212,Talbot Largan,5/1/2022,ind_bdq_digex,0,email_no_unsubscribe,dummy_product,-1
0149051182,email_copywriting_80,952,Eldon Rimbault,5/1/2022,ind_ixc_digex,0,email_no_unsubscribe,dummy_product,-1
6947497841,email_podcasting_189,209,Marice Shank,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
9594490225,email_podcasting_172,837,Aubert Yurocjkin,5/6/2022,ind_stv_digex,0,email_no_unsubscribe,dummy_product,-1
9283719409,email_youtube_marketing_99,264,Nicolle Lapish,5/1/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
6175194993,email_podcasting_134,976,Zilvia Nevinson,5/5/2022,ind_vtz_digex,0,email_no_unsubscribe,dummy_product,-1
